 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Tonga
01-Jan-2000 00:00, 1.192,  27.0,  27.2, 1009.0, 0.074, 0.032,  118,   9.6,   5.9
01-Jan-2000 01:00, 1.411,  27.1,  27.4, 1008.7, 0.073, 0.030,  117,   9.1,   5.9
01-Jan-2000 02:00, 1.572,  27.0,  27.2, 1008.2, 0.091, 0.045,  117,   8.9,   6.8
01-Jan-2000 03:00, 1.616,  27.0,  27.3, 1008.1, 0.098, 0.047,  120,   9.3,   6.6
01-Jan-2000 04:00, 1.536,  27.1,  27.6, 1008.1, 0.095, 0.044,  107,   8.9,   5.4
01-Jan-2000 05:00, 1.356,  27.0,  27.3, 1008.6, 0.093, 0.042,  117,   8.4,   5.6
01-Jan-2000 06:00, 1.114,  27.0,  26.6, 1009.3, 0.084, 0.039,  120,   8.6,   3.4
01-Jan-2000 07:00, 0.878,  27.0,  26.3, 1009.8, 0.075, 0.037,  120,   8.0,   4.7
01-Jan-2000 08:00, 0.699,  27.0,  26.3, 1010.5, 0.066, 0.032,  124,   6.0,   3.8
01-Jan-2000 09:00, 0.616,  27.0,  26.2, 1010.8, 0.063, 0.036,  114,   6.2,   4.2
01-Jan-2000 10:00, 0.639,  27.0,  26.1, 1010.9, 0.064, 0.040,  109,   6.1,   3.2
01-Jan-2000 11:00, 0.751,  27.0,  25.7, 1010.9, 0.051, 0.028,  114,   5.9,   2.4
01-Jan-2000 12:00, 0.941,  27.0,  25.6, 1010.5, 0.045, 0.021,  104,   4.7,   3.1
01-Jan-2000 13:00, 1.159,  27.0,  25.5, 1009.9, 0.051, 0.023,  111,   4.3,   2.8
01-Jan-2000 14:00, 1.333,  27.0,  25.6, 1009.5, 0.054, 0.020,  106,   4.3,   3.2
01-Jan-2000 15:00, 1.437,  27.0,  25.2, 1009.4, 0.065, 0.028,  118,   4.1,   2.3
01-Jan-2000 16:00, 1.431,  27.0,  24.9, 1009.4, 0.066, 0.028,  126,   3.4,   2.0
01-Jan-2000 17:00, 1.321,  27.0,  25.1, 1010.0, 0.065, 0.027,  127,   3.6,   2.5
01-Jan-2000 18:00, 1.130,  27.0,  25.9, 1010.7, 0.062, 0.030,  124,   4.3,   3.1
01-Jan-2000 19:00, 0.914,  27.0,  26.8, 1011.2, 0.057, 0.032,  128,   5.8,   3.7
01-Jan-2000 20:00, 0.739,  27.0,  27.5, 1011.2, 0.053, 0.032,  113,   7.4,   4.5
01-Jan-2000 21:00, 0.645,  27.0,  27.8, 1011.3, 0.048, 0.028,  124,   8.5,   5.5
01-Jan-2000 22:00, 0.659,  27.0,  27.7, 1011.3, 0.048, 0.029,  111,   8.2,   5.2
01-Jan-2000 23:00, 0.774,  27.1,  27.8, 1011.1, 0.043, 0.024,  114,   8.4,   5.1
