 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Tonga
01-Jan-1997 00:00, 1.417,  28.1,  28.2, 1012.0,-0.002,-0.009,   88,  11.3,   6.1
01-Jan-1997 01:00, 1.339,  28.1,  28.2, 1011.6,-0.009,-0.022,   84,  10.3,   6.9
01-Jan-1997 02:00, 1.182,  28.2,  28.4, 1011.3,-0.012,-0.029,   84,   9.7,   6.2
01-Jan-1997 03:00, 0.989,  28.1,  28.1, 1011.0,-0.008,-0.028,   91,  10.1,   7.4
01-Jan-1997 04:00, 0.808,  28.2,  28.0, 1011.0, 0.001,-0.021,  108,   9.6,   6.7
01-Jan-1997 05:00, 0.674,  28.1,  27.5, 1011.4, 0.005,-0.018,  102,   9.0,   5.0
01-Jan-1997 06:00, 0.615,  28.1,  26.6, 1011.8,-0.006,-0.024,  106,  11.0,   4.6
01-Jan-1997 07:00, 0.664,  28.0,  26.6, 1012.1,-0.006,-0.020,  107,   7.0,   4.3
01-Jan-1997 08:00, 0.795,  28.0,  26.5, 1012.2,-0.007,-0.018,  103,   6.8,   4.9
01-Jan-1997 09:00, 0.969,  28.0,  26.3, 1012.5,-0.011,-0.022,  105,   8.5,   4.8
01-Jan-1997 10:00, 1.149,  28.0,  26.2, 1012.7,-0.013,-0.020,   99,   8.5,   3.8
01-Jan-1997 11:00, 1.280,  27.9,  25.5, 1012.3,-0.019,-0.025,   87,   8.3,   4.4
01-Jan-1997 12:00, 1.335,  27.9,  26.0, 1012.0,-0.017,-0.026,   95,   8.8,   5.2
01-Jan-1997 13:00, 1.292,  27.8,  26.0, 1011.6,-0.012,-0.025,   95,   9.0,   5.4
01-Jan-1997 14:00, 1.155,  27.8,  25.7, 1011.1,-0.013,-0.029,  101,   9.5,   5.4
01-Jan-1997 15:00, 0.969,  27.7,  25.3, 1010.8,-0.009,-0.030,   95,   8.5,   4.3
01-Jan-1997 16:00, 0.771,  27.7,  25.9, 1010.8,-0.009,-0.033,   99,   9.3,   5.1
01-Jan-1997 17:00, 0.623,  27.7,  26.1, 1011.1,-0.002,-0.026,  101,   8.7,   4.9
01-Jan-1997 18:00, 0.563,  27.7,  26.3, 1011.4, 0.012,-0.009,   99,   8.7,   5.9
01-Jan-1997 19:00, 0.587,  27.7,  26.5, 1011.8, 0.008,-0.010,  104,  11.4,   5.4
01-Jan-1997 20:00, 0.714,  27.6,  26.8, 1011.8, 0.009,-0.005,   96,  10.1,   5.7
01-Jan-1997 21:00, 0.909,  27.7,  25.9, 1011.9, 0.012,-0.002,  111,  11.3,   5.6
01-Jan-1997 22:00, 1.125,  27.7,  26.6, 1011.8, 0.012,-0.001,  104,  10.8,   7.6
01-Jan-1997 23:00, 1.315,  27.7,  27.5, 1011.3, 0.015, 0.000,   93,  11.5,   7.7
02-Jan-1997 00:00, 1.421,  27.7,  28.1, 1011.2, 0.009,-0.010,  107,  11.5,   6.8
